space,avg_voters_per_proposal,median_voters_per_proposal,voter_turnout_proxy,gini_voting_power,hhi_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,mean_participation_count,std_participation_count,mean_robust_participation_vp,std_robust_participation_vp,z_rep_total_votes,z_rep_avg_voting_power,z_rep_median_voting_power,z_rep_max_voting_power,z_rep_voting_power_std,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_pct_aligned_with_majority,z_rep_is_whale_ratio,z_rep_active_duration_days,z_rep_avg_days_between_votes,z_rep_choice_entropy,log_n_unique_voters,log_total_votes,log_n_proposals,log_mean_sum_vp,log_mean_n_voters,log_n_voters_in_dao
magiclogic.eth,-0.31621285066248317,-0.2962226640159046,-0.6563029391460194,-0.8042861797327486,1.4297876149179678,0.6541457631579367,0.612880359601813,-1.0727219576250873,-0.6563029391460194,-0.582659103720697,-0.8444898765377129,0.19283613219989929,-0.6226703668276509,0.0,0.0,0.0,0.0,-0.02479304850041638,0.7005669556094027,-0.2729274020683027,-0.30924667096329533,-0.03149801017366141,-0.5456015188330272,-0.6301383968135391,-0.3626025382779702,-0.07721826214035701,-0.6210775960998492,0.4482999655469013,-1.2215952304256663,-0.8438722857752053,-0.07721826214035701
magpiexyz.eth,-0.038982314195918744,0.17693836978131214,-0.11270293281773182,0.3669890163749372,0.3292026600274223,0.007866407659500236,0.003927637770690887,0.2724898255725697,-0.11270293281773182,-0.49437311523982097,-0.40785021208019123,-0.3255656499705129,0.9320430290596393,0.0,0.0,0.0,0.0,0.21138836111268394,0.2617799196014613,-0.31011031770750275,0.1232627356949936,3.372934064426018,1.086812323848853,1.0830039166415322,0.267294505925697,-0.03515445500520085,0.2127786474204385,0.3334420750139831,0.41396852419641894,-0.04956381723068541,-0.03515445500520085
mainnet.ssvnetwork.eth,-0.20870953193031164,-0.10536779324055666,-0.06619637378033992,0.045466139869499024,-0.22109963665933227,-0.5778985018014124,-0.047731196380528175,0.5406428820517001,-0.06619637378033992,-0.5671610155434891,0.9682320538808931,-0.6765871345341767,1.5064429853597463,0.0,0.0,0.0,0.0,0.5290117437743687,-0.3978127057196513,-0.06882956010533334,0.4253930724521881,0.8143533170196546,1.0723908007255354,0.09852690349428954,-0.2266635812509467,-0.45702433390700137,-0.060072186754866884,0.4383149629885472,0.19911968747505843,-0.3680186433178529,-0.45702433390700137
mantra-dao.eth,-0.23219954242569424,-0.20079522862823063,-0.1390027066487592,-0.21614912302405256,0.4838260332486534,-0.020467884882915868,-0.2412049435241558,-0.5197573925037327,-0.1390027066487592,0.11946567423485875,-0.6504971756908074,0.5219864903174328,-0.35709348305194344,0.0,0.0,0.0,0.0,0.40936688296479634,-0.1775214792222963,-0.33618760124422753,0.2963707031895868,4.624384097681543,0.45860797702372436,1.2487517314264802,-0.4455132947949918,-0.4835747964313303,-0.7563254996525751,-0.23421548079836804,0.4816327232365855,-0.43722000964069924,-0.4835747964313303
masknetwork.eth,0.6343029680169914,1.095427435387674,1.5383188743898086,0.17624677012389298,-0.47376475641459026,-0.5544538257760836,-0.2705174212373348,-0.2572950184277925,1.5383188743898095,1.6932859352883276,0.18507882472907708,1.083358982212366,-0.35702196557156746,0.0,0.0,0.0,0.0,0.5101623813691374,-0.29280284656057354,-0.33618760124422753,0.3833246873757492,-0.014574231581921466,-0.14083687457144373,0.307468822363847,-0.6200318262225266,-0.1119481181725,-0.40149802972223775,-0.9245936037881515,-0.02507122333568148,0.4462255066107925,-0.1119481181725
matic.joints.eth,-0.33140380520141255,-0.2882703777335984,-0.7096817509752823,-0.7777077488291579,1.2576642750893847,0.5503095904863673,15.18114482515228,0.5083183070561518,-0.7096817509752823,-0.8638822119749143,-0.7533111284717372,-0.33708164903161997,-0.35413273137682094,0.0,0.0,0.0,0.0,0.06944598072944817,0.537000043702663,-0.319451051926273,-0.3025635827205528,-0.03149801017366141,-0.5414931381265059,-0.6588680045768373,0.07784145609452202,0.08407715043369868,-0.21227963496869368,1.0954360757635129,-1.2398453177066318,-0.9829065682014383,0.08407715043369868
maticcoin.eth,-0.15453579748623567,-0.22465208747514911,-0.20832450999790297,-0.20298593217112623,0.2856710700490378,-0.04317561871058645,0.055358474801954924,0.25321740870265147,-0.20832450999790297,0.5869977834997055,-0.17596862462526325,0.7377474965351438,0.04282571306477806,0.0,0.0,0.0,0.0,0.29105739281320564,0.1188029810634488,-0.32425757433914143,0.054997083718385874,-0.03149801017366141,-0.33887000249747207,-0.312568409137505,-0.31936070725510257,-0.1812786944209205,-0.23220403238856416,0.08620585112099086,-1.1720918640551141,-0.24015073237456414,-0.1812786944209205
maturka.eth,0.980978275917057,0.16500994035785288,-0.5229026809051679,-1.4813499598344553,-0.7243942647456473,1.2550556597618503,43.17185183406126,0.7734334813002526,-0.5229026809051679,-0.3563567756994097,-0.724303900906647,0.0037777986497355195,3.9204273174678845,0.0,0.0,0.0,0.0,-0.02118902466901968,0.56264708985252,0.19826131998037227,-0.6480522425138489,-0.03149801017366141,-0.48370003633994474,-0.6353481245255789,0.9074264978763014,1.2388259685231195,1.8973466093735725,1.4045885586347369,-0.6815577812741425,0.5791091226415873,1.2388259685231195
meiridi.eth,-0.15220249591964816,-0.22465208747514911,-0.542608206182858,-0.2876505614203598,0.2652095884892415,-0.11768401265207444,1.591760903881496,0.05531788683361316,-0.542608206182858,-0.16168789004216386,-0.6744309670743038,0.22562371995273264,0.20051726788849436,0.0,0.0,0.0,0.0,-0.0692694468681914,0.5501115515174964,0.5913338007897848,-0.912042561232313,-0.03149801017366141,-0.5358405697569445,-0.6382215115136419,0.4226532699346478,0.30824343726332243,0.30432776827590413,0.6704012138668672,-0.6479440288804115,-0.23538295204774226,0.30824343726332243
mendifinance.eth,0.34820712834928097,0.5666003976143141,0.2915758506601267,0.3929166515981367,-0.38450632841041904,-0.41265972886546376,0.0013693672023060944,0.05175415562403546,0.2915758506601267,0.1898194757265436,0.7312855431219949,-0.748037627439546,-0.06643210917243672,0.0,0.0,0.0,0.0,-2.8822214666919113,-0.745825429504979,-0.33618760124422753,0.8767415519108479,0.5709123258105616,-0.06058483822334987,-0.01887974498621949,-0.7633133328821041,0.12291665992635335,0.0038443529846950222,-0.3239499063104304,0.3319352217617696,0.29613333533135255,0.12291665992635335
meritcircle.eth,0.1830919183086472,0.34791252485089463,0.05405028243826678,0.2609910972274804,-0.5115493661977937,-0.7115518276476467,-0.21357365004519177,-0.40471133261448905,0.05405028243826678,-0.3541512657188876,-1.0239877333234246,0.4834001046343448,-0.12249774707562539,0.0,0.0,0.0,0.0,0.24873770431144998,0.11794820631294498,-0.0517107236017123,0.16272857058610884,2.726176936419849,0.5479627678784511,1.0244156436781129,0.18631016588056462,0.11854336987824922,-0.030619263817606126,-0.2178625121249192,0.632181915215343,0.1793494005360641,0.11854336987824922
metaverse-pro.eth,1.5327690543849006,1.091451292246521,0.19892941357823365,0.19957275894638296,-0.5435341071421166,-0.6911820649652122,0.7394104396924925,-0.9284956306866904,0.19892941357823365,1.1165954633017852,-0.264976201572251,0.8389489420067687,-0.5294502194720366,0.0,0.0,0.0,0.0,0.15386185131015953,0.020813122584818943,-0.30563694863218444,-0.2847080533987279,-0.03149801017366141,-0.5018894321588053,-0.523525701818262,-0.5516082413529594,0.6908139232918908,0.21517649327730726,-0.6252460874811143,-0.1953934792215014,0.7327008318435443,0.6908139232918908
metfi.io,0.9341652869275683,1.3300198807157058,-0.34442626350177913,0.3861923985560104,-0.4157446991460604,-0.2719408649719586,-0.014600010554427141,-0.08371545803917987,-0.34442626350177913,-0.6064712023613966,-0.7642373768460516,0.3162376864288413,0.20909762985200925,0.0,0.0,0.0,0.0,-2.8687537508769836,-0.745825429504979,-0.33618760124422753,0.8767415519108479,0.1932559610981706,0.6064157843198168,0.7743529862087224,-0.7633133328821041,0.928818970583378,0.8998406897260209,0.3211777242352041,0.26659570405021976,0.5633001660751389,0.928818970583378
metislayer2.eth,4.7570380407768456,4.491053677932405,-0.4013636340131409,0.5643864157635397,-0.04010082142098512,0.6868005765697979,0.5793382016345257,0.2722918027243346,-0.4013636340131409,-0.4463315229527062,-0.27616077355346397,-0.37649362590544905,2.373206405427896,0.0,0.0,0.0,0.0,-2.825071876741694,-0.7423611682531042,-0.33453769861350535,0.8725023768280096,-0.03149801017366141,0.03610595730554809,-0.3731438045510706,-0.7348910587050786,1.7348041839237023,2.18035827312219,0.9671902771851888,-0.25178729870917865,1.1776597615467677,1.7348041839237023
metrox.eth,-0.07332019061617165,-0.30417495029821073,-0.3578549626018061,-1.2578765283749664,1.4847650882888304,0.9396067178820726,0.017854043523503314,-0.9876607714152826,-0.3578549626018061,0.7633471467160736,-0.8627163484748249,0.34303596038054807,-0.5257778977015722,0.0,0.0,0.0,0.0,-0.19550194801298207,1.0337504342668473,-0.33618760124422753,0.46024310196928375,-0.03149801017366141,-0.5171922160291016,-0.5584712321252093,-0.04839271591780093,0.15543882108860232,-0.29182882849698444,-0.15681512588437826,-0.7424947114263983,-0.09826763137583196,0.15543882108860232
mintimerka.eth,-0.3249714700723685,-0.2803180914512923,-0.6522760593283222,-1.4813499598344553,0.47858744644211143,1.2550556597618503,22.955869941346126,-0.9647765256714209,-0.6522760593283222,-0.6285933297208613,-0.6283251107011826,-0.5331536864909036,-0.15149057886014555,0.0,0.0,0.0,0.0,-0.29196827809698644,1.2253884548356748,-0.33618760124422753,-1.2020975943596872,-0.03149801017366141,-0.5414600067658298,-0.6327111228472974,-0.16113491689745485,-0.19455575690976,-0.345843374968362,0.8563900380738275,-1.0283549065970117,-0.9187214802645188,-0.19455575690976
mocana.eth,0.46079223569753663,1.047713717693837,0.5440865888269685,0.23040581946254998,-0.38401887818027947,-0.2758996172036711,0.9983269464751804,1.0847669183175381,0.5440865888269685,-0.2416673748633567,1.1960940013438135,-2.1478326013527576,8.594135508229437,0.0,0.0,0.0,0.0,-1.3411052544006075,1.6238492332056114,1.1303242289972597,-1.091450109879987,-0.03149801017366141,0.805994493833804,-0.2934090735055311,2.9166835425577715,0.08688080786133649,1.135592618393664,0.8343601619524438,-0.4848328627138283,0.36129637625220534,0.08688080786133649
moonbeam-foundation.eth,4.555579446078379,6.117296222664016,1.019664479843664,0.5902227070310329,-0.07332583017826114,0.49997962000510476,-0.27554226689564365,-0.0035402670770070172,1.019664479843664,1.1599797813106336,-0.4086200038501953,0.770969638129882,-0.3343597138051688,0.0,0.0,0.0,0.0,-2.2034394972680817,-0.6437675148619705,-0.31502422126642754,0.7489756429688954,0.17180731370089142,0.16688455469681748,0.6108734226160739,-0.7252097839242185,0.8702357098063698,0.552221353816317,-0.7765839741107745,0.40441189540227046,1.1596570443803151,0.8702357098063698
moonwell-governance.eth,0.23239088041840214,0.3717693836978131,-0.3819866063620172,0.3927222731279348,-0.16894509203169938,-0.32385111835947494,-0.12243351634946327,-0.5309324817109259,-0.3819866063620172,-0.6286824968829914,0.19277501428624208,-0.23006646944333334,-0.24100930485418445,0.0,0.0,0.0,0.0,0.33879541658117757,-0.2459503504062757,0.6284939425797883,0.12774423832837464,4.798935058686375,0.24385209603346672,0.7642715230236821,-0.22329215163795604,0.566288627701808,0.3258654552021755,0.12261447800806097,0.5778739090282837,0.21750159253054724,0.566288627701808
morpho.eth,-0.17798804690827358,-0.05765407554671968,-0.1427852308209994,0.4250052705404092,0.8435598513227848,0.32132286314930975,0.12527681185161438,0.5140596615821957,-0.1427852308209994,-0.3918882058334521,0.09252020233609541,-0.2916582678887222,1.636941049321416,0.0,0.0,0.0,0.0,0.4639542542884965,-0.470753954783343,0.002588432238815877,0.515383510238883,1.6191462550794404,1.5018774843319749,1.1481900533153886,-0.26069082525156495,-0.3019734427678775,0.11349572499714539,0.5310045441166896,0.3583520829379012,-0.29111041204090354,-0.3019734427678775
mozaicfinance.eth,0.02384157197397586,0.18886679920477137,1.144918126222977,0.42582107610639003,0.30315855975178796,0.09386949841664906,-0.22200502692560312,-0.18373569024599232,1.144918126222977,0.24798312877593218,0.022361728471471956,0.06931245441037348,-0.09817190083002543,0.0,0.0,0.0,0.0,-2.514231190564662,-0.7092891129950808,-0.33618760124422753,0.8369474325607565,2.593890728319908,0.37602446495755965,0.6639203127608295,-0.7175914562739716,-0.5115196085045144,-0.6187818549620027,-0.6594467353574314,0.42660484028567774,0.027822436609894145,-0.5115196085045144
mstablegovernance.eth,-0.03885002347616135,-0.04970178926441352,-0.47432225441563397,0.1844571320474022,-0.1352099008451001,-0.41478679713432665,0.28095539615459164,0.9094508144193777,-0.47432225441563397,0.1828660596569134,0.026927312703489803,1.3276983573340284,0.2108180497723458,0.0,0.0,0.0,0.0,-1.9221131709261614,2.1480977096088143,0.30844488706315526,-1.7326178319710306,0.20260841735201884,-0.21722336701390715,-0.31738321939786457,-0.09969670190631821,0.3919967821366254,0.38845293823447796,0.5267145012591548,0.27356430112971303,-0.04938602535933978,0.3919967821366254
mutantsdao.eth,0.7650650320068055,0.9244532803180915,-0.16241125488693547,-0.21716586780728447,-0.5398267867142852,-0.7159766013717819,0.8028084081032449,0.5655939476196722,-0.16241125488693547,-0.17555709931397023,0.4915705299492574,-0.1442879254042265,1.493839423947558,0.0,0.0,0.0,0.0,-0.8767532764558432,0.9107617621828338,2.092645105737967,-1.361235644469642,-0.03149801017366141,0.014469769355955262,-0.2957036965102771,2.2089233349370314,0.6645542443169923,1.008012039440544,0.5180352851903446,-0.5420835552582233,0.501060161960311,0.6645542443169923
muxvote.eth,-0.26469941996040164,-0.16898608349900596,0.7128069823939885,0.19421384991492047,0.13193737098056887,-0.11133026602714094,-0.25944924484288145,-0.11463582586040892,0.7128069823939885,-0.24896573768795943,1.8351876092871153,-2.4238009817325032,0.028485957966065453,0.0,0.0,0.0,0.0,0.6228527385321594,-0.560645511260139,-0.12582233573063312,0.6156316758864725,0.39806350699179555,1.0059822508967522,1.4025133651612962,-0.5234854808249975,-1.0820742845699205,-1.1004087663610536,-0.4547179860444523,0.11576535462982139,-0.554869112151846,-1.0820742845699205
myceliumgrowth.eth,-0.3414441802775077,-0.27236580516898606,4.268338922019476,-0.926996658145497,0.16605473732026133,-0.37284779363298914,-0.0073390820306164445,1.0474982569880422,4.268338922019476,1.4074248765619553,1.131810355461754,-1.5225948592132754,2.0938718702337162,0.0,0.0,0.0,0.0,-0.5026173172683521,0.5311886220901681,1.5570997883781272,0.0750913193884764,-0.03149801017366141,0.6112810369057066,-0.2908311627111314,2.3650701560935268,-2.2961786165309226,-1.8874726309049588,-0.5624994893622415,-0.0233923526452042,-1.106027905036507,-2.2961786165309226
nation3.eth,-0.21670808736318167,-0.1848906560636183,-0.22139895405023988,-0.9596184158619552,-0.13143609878931112,0.0947940614426526,-0.08514173191156846,0.6917795790834301,-0.22139895405023988,0.3103941446371604,-0.3434929580596083,0.11912441459875449,0.33851229908539704,0.0,0.0,0.0,0.0,-0.20048822475443287,0.18485997487324146,1.6553479597759537,-0.3946230233298375,-0.03149801017366141,0.3123177702477767,0.3094110517866542,1.159628038981109,-0.3516366472813756,-0.271782117488932,0.23421548079836804,-0.8352177201009395,-0.3904062018559611,-0.3516366472813756
nftearthl2.eth,0.6183479951348537,0.10934393638170974,0.0927542686398701,-0.19568092534145828,0.021435015607787593,-0.27815464365034875,-0.11597654200341845,-0.5778817636282597,0.0927542686398701,1.6424260491829346,-0.34464319161859047,1.0157130705628221,-0.41643115154217997,0.0,0.0,0.0,0.0,0.6850111991409095,-0.7266181600901641,-0.31381117850152584,0.7512224790297262,0.4475800641911249,-0.14317650061650175,0.16025615495142828,-0.71271583395188,0.40368882576958487,0.043873253393225176,-0.4547179860444523,0.42571665384515817,0.4390525833227754,0.40368882576958487
nftfinance.eth,0.5407987824035221,-0.15705765407554673,-0.5149410052183765,-0.24428736897472486,0.4398785674997896,0.07576033885326935,0.048163579723828454,-1.348569896175225,-0.5149410052183765,0.38255855774250364,-0.760717171259489,0.3152068092757352,-0.637963482451519,0.0,0.0,0.0,0.0,0.39144203628475543,-0.07004310174464892,-0.3286988701094394,0.36313316509087357,-0.03149801017366141,-0.3761034842054875,-0.04505547116237446,-0.5152650818905091,1.0116142962157721,0.39824512464079415,-0.02804576539645892,-0.47146085033012997,0.40245854984946605,1.0116142962157721
nibajie.eth,-0.34442964968442225,-0.2962226640159046,-0.703327669262843,-1.2287739360673597,1.0713594029536218,0.28574190863960836,5.2897893728496586,0.03862671838060644,-0.703327669262843,-0.8926415840658107,-0.18047782812259816,0.014248383600003346,-0.3747232628764585,0.0,0.0,0.0,0.0,0.36371339928640073,-0.015619113371361536,-0.33618760124422753,0.4437907518553229,-0.03149801017366141,-0.54888222799259,-0.6615334471354909,-0.4004809929241086,-0.2049370961768834,-0.5036878314167501,1.0198814215539715,-0.9252968674496956,-1.150249898486963,-0.2049370961768834
noixaref.eth,-0.3414150078273215,-0.2882703777335984,-0.6580604501380658,-0.646689399054848,1.2880506453332639,0.5539242220909849,2.347938167994936,-0.6388895722005102,-0.6580604501380658,-0.8478654799948879,-1.0181032361625353,-1.1855868125310294,-0.38193950674453514,0.0,0.0,0.0,0.0,0.11518949196923775,0.41334069604205514,-0.1764640426689164,-0.27086082456501304,-0.03149801017366141,-0.5288115063533654,-0.5823724218935932,-0.19090370188928316,-0.42316105857032343,-0.7175948665061707,0.7152995053212109,-1.2027278684914504,-1.1056165592868588,-0.42316105857032343
o3dao.eth,-0.2869023065930235,-0.19284294234592445,0.6680355335160929,-0.06046601432185814,0.30707332998098497,-0.14190991057343602,-0.28797628053532387,-0.6055908662081504,0.6680355335160929,0.2282620973641028,-0.2846206011423115,0.6285844200967886,-0.5188179446908284,0.0,0.0,0.0,0.0,0.08666388176506086,0.4784265186872986,-0.21924926247343382,-0.4897017503655932,0.7210386370103175,0.08729397495006655,1.3464826802590883,-0.29296831676938545,-1.1935534150328373,-1.5732560665197688,-0.8217391004965275,0.013795191501609343,-0.6576523539536924,-1.1935534150328373
officialoceandao.eth,-0.20272712524424083,-0.1610337972166998,-0.3628770658496316,0.05845263089649495,0.05559657162806254,-0.25280088258036115,0.5391562607473681,0.11680187942623536,-0.3628770658496316,-0.41378976306604853,-0.514772252558192,-0.3901070718131361,0.8418758240389551,0.0,0.0,0.0,0.0,-1.9884609386489558,-0.2893230913386034,0.5410841793178667,-0.6745891205095098,1.8671697509135863,0.4352552973975626,0.36650399543374523,-0.27588738221210873,-0.14548528346155232,0.08362246198338621,0.5761596705024425,0.2778656603571587,-0.3519742726274457,-0.14548528346155232
olympusdao.eth,0.49928009946933194,0.4831013916500994,-0.593327300455407,0.3175364143698108,-0.18449069425177242,-0.2884052393552905,0.4259257737768256,0.09729707882609628,-0.593327300455407,-0.7459082891153846,-0.784276283839113,0.26131123597612016,0.657137097839214,0.0,0.0,0.0,0.0,0.1599911504428995,0.1648279895393393,0.1641116509043006,-0.11966137581094949,0.027018240777783413,0.08048088384959567,-0.06512872540121206,0.42894849626576087,1.184092362489411,1.299551929753309,0.9903772908956328,0.11790748157207605,0.38156879037751495,1.184092362489411
opcollective.eth,26.558137718473965,30.25228628230614,1.393963822056769,0.6227193629671072,-0.5214009647327285,1.1374486905867307,1.7871190950456946,1.3125133950849066,1.39396382205677,0.4602942429216619,1.5851417099568914,-2.648771705127265,5.241492418396632,0.0,0.0,0.0,0.0,0.1382869955886709,0.1564723403575635,0.6454714873864614,-0.31035257095397023,-0.012815131295487574,-0.045521733722224886,-0.576096096530655,1.4695298049009065,2.0557747782338516,2.5232563592305834,0.3149440926646411,0.4648755762029552,1.922753996217069,2.0557747782338516
opencampusdao.eth,0.03516826196626996,-0.009940357852882704,1.1739704888053266,0.3292306848349075,0.4931372587995204,0.2010404041336219,-0.2614503035583436,0.8315526146842027,1.1739704888053255,1.8103129570877128,-0.43245920637606755,0.5526875670316057,-0.08395841737296753,0.0,0.0,0.0,0.0,0.6511975289168619,-0.6222501117546057,-0.09514137085264938,0.6740634091776563,0.14170119354744964,0.08118811164993621,0.22692957461631147,-0.5961719117411248,-0.5043946506361672,-0.6043299890855942,-0.6594467353574314,0.010613031975325874,0.040460041257407896,-0.5043946506361672
opiumprotocol.eth,-0.3209874285910575,-0.25646123260437376,-0.3210643122276428,-0.11621283312594359,1.1070157669358456,0.4285192969393534,-0.17326090202187167,-0.7546436389506322,-0.3210643122276428,-0.040100481583966986,-0.519157288657819,0.4013998033199137,-0.042955907976998615,0.0,0.0,0.0,0.0,0.5907374012990849,-0.4511800654959696,-0.33618760124422753,0.5138415826892391,0.9054558161764971,0.2134649069900732,-0.1605654035132064,-0.39045467513641946,-0.8648799583601045,-0.9275953850001086,0.16505086218194426,0.08305582463103137,-0.8831231500619402,-0.8648799583601045
optimismio.eth,-0.12059900821793482,-0.15705765407554673,-0.3081843023943462,-0.04957115761708312,0.9808163511528762,0.40008113573562054,0.12297840755580272,-0.6472806138326157,-0.3081843023943462,0.14508473207661948,-0.8328764013859756,0.9248025980939576,-0.4042392377287215,0.0,0.0,0.0,0.0,0.002715200649852093,0.2779180046051562,0.6957690921488218,-0.5573196412116099,0.20063876930464042,-0.26712942379266263,-0.07870761802389205,0.06503811910392115,0.001643520825088261,-0.3297783051201974,-0.10173356303605173,0.2919395130847484,-0.1753424682751144,0.001643520825088261
orbapp.eth,-0.32792505728763804,-0.2882703777335984,-0.670897484083218,-1.4813499598344553,0.6034210794312818,1.2550556597618503,5.269884089248821,-0.49205324369993136,-0.670897484083218,-0.8226123733039508,-0.4342366236998811,0.08475998928395365,0.025956935723520237,0.0,0.0,0.0,0.0,-0.9766801965587504,1.3424214184526257,2.967410024814144,-1.7509748615652736,-0.03149801017366141,-0.21163814401277228,-0.21099290471398582,0.9936251809372122,-0.13903397533071907,-0.19988644878869466,1.0580838112149438,-1.0349164290720922,-0.9470609572878135,-0.13903397533071907
origingov.eth,-0.3123015508181678,-0.25646123260437376,-0.5219682816146728,-0.23128458894414758,0.6920189345632906,0.14568636306537924,0.005473015089379655,-0.3972263318920171,-0.5219682816146728,-0.5294557811858045,-0.15479061822384824,0.37784488365938423,0.04890383402654527,0.0,0.0,0.0,0.0,0.21575852644404342,-0.3639758230234263,-0.05370748446295721,0.2754272645417251,4.028283726616574,0.5578823586147066,0.7924840623069513,-0.30598478177118493,-0.4583208665926503,-0.49392275468249514,0.5478457325671245,0.34011487365911247,-0.8140913837126135,-0.4583208665926503
otterclam.eth,-0.17170472087594182,-0.21669980119284293,-0.15977480296092816,0.06768810607206208,0.26879901228790676,-0.019777616176870377,0.28931720987840154,-0.20959267279828311,-0.15977480296092816,0.15581008675806313,-0.4399650899760794,0.03205922005603085,0.2750943712109161,0.0,0.0,0.0,0.0,-0.2812248227161182,0.47303313373902617,1.3873067706196454,-0.7494837798248268,-0.014925215918845115,-0.06681491286470283,-0.1658707056655059,0.9011104264409217,-0.27004906358009606,-0.21786325717547167,0.14845737424793531,-0.16770210145741316,-0.2768807624288043,-0.27004906358009606
pancakebunny.eth,1.0001712778917766,0.5268389662027833,0.04580216953261967,0.38817502222585054,-0.10035503097453642,-0.10044511433439247,-0.28468135212517665,-1.014300915531036,0.04580216953261967,0.5679833087362642,-0.02232894487966588,0.6698224682721832,-0.6093600597414642,0.0,0.0,0.0,0.0,0.004124235391857803,-0.18336510539857928,2.935099642049814,-0.6582107278481214,-0.025665427056764098,-0.4462447243089124,-0.31598132996224476,-0.34773956739705186,0.6076208577719867,0.04832363504685632,-0.6252460874811143,-0.06401046823262455,0.5854332972046411,0.6076208577719867
panda-dao.eth,0.2956821317890334,0.5864811133200796,0.7709320161758544,0.20102567077697736,-0.564404592024926,-0.7123783816294585,0.03368720569307107,-0.09503862957477437,0.7709320161758544,0.09107106778896379,0.2445290249952928,0.00476893370212252,-0.18075877420307038,0.0,0.0,0.0,0.0,0.36962545502385424,-0.07339351131274237,-0.20191986540454676,0.09361303008996458,10.516060986774933,-0.25562905631030636,-0.1840778107778565,-0.19788946049671396,-0.11602650138015352,-0.28799434378147015,-0.5930008589528775,0.6773447860704803,0.26216586511583406,-0.11602650138015352
pangolindex.eth,-0.168358198832764,0.005964214711729622,1.5142808333331585,0.44349986106178796,0.778193885927198,0.426240729379137,-0.18388933197681018,-1.4683414937123591,1.5142808333331585,0.6535395546737823,1.554088697622187,-2.654548824071491,-0.6618195088166725,0.0,0.0,0.0,0.0,-0.003265693127287033,-0.13675617552103697,2.8093056884764587,-0.6750882310479548,0.19272420407979146,-0.4783882506444946,-0.4100413962052138,-0.5618564069140333,-0.9624739020730874,-1.5164832674401767,-1.2127697071792738,0.10848737839901115,-0.2694819724148518,-0.9624739020730874
pantherprotocol.eth,0.2422664914844648,0.5149105367793241,0.18069365389570496,0.09253319313049593,-0.26795089097141256,-0.5432407021803444,-0.2554519337124693,-0.06913057562839127,0.18069365389570496,0.10924557535312468,0.9951538215057659,-0.5834635237842203,-0.012997624348510121,0.0,0.0,0.0,0.0,0.6149510903295947,-0.4985165122967048,-0.3077285481127837,0.6402096514497829,1.6901100672793334,1.3575944422312314,1.7422621788760675,-0.5818062209012148,0.09657891089093372,0.005989469754946913,-0.23421548079836804,0.4071161043182187,0.22476974983813325,0.09657891089093372
paraswap-dao.eth,0.7261923403944475,0.8886679920477137,-0.2690775942913075,0.26816789658779894,-0.12441380634703274,-0.16627801010209964,-0.016169407885578725,0.2665202610616178,-0.2690775942913075,-0.29868387575277844,0.07309361176794099,0.7036779010651493,0.8858295308340973,0.0,0.0,0.0,0.0,-0.11073003606497162,0.3678487910736699,1.3954250429179424,-0.49903408416028977,1.57842307683554,0.9454643505990628,0.5207068639738797,1.093133407456475,0.7490876525944202,0.9490043422200991,0.4725156108648645,0.715449636151953,0.48544616364793325,0.7490876525944202
partydao.eth,-0.26286526845596764,-0.1610337972166998,1.0936899083933942,-0.21768256633785035,-0.18031706743599946,-0.36382461202725175,-0.3087300892245488,0.04694431400087322,1.0936899083933942,0.5644090350241904,-0.6656803249359382,1.4970612726232235,-0.12323462764239773,0.0,0.0,0.0,0.0,0.7308498212949528,-0.7396990644598138,-0.33618760124422753,0.8700689224539759,2.0215570533010356,2.313284973188825,2.4826273197720283,-0.7426827016913169,-1.1935534150328373,-1.2853550902266964,-0.6594467353574314,0.2470616908972041,-0.5473427054684818,-1.1935534150328373
people-dao.eth,0.9805929172605651,1.5566600397614314,0.21548881084496102,0.5157440288385912,0.5741165888292207,0.47123389489102563,-0.09766331612411948,-0.18153520226690475,0.21548881084496194,-0.19013777154622005,-0.5419442994089083,0.32010028611300306,0.5055664679522859,0.0,0.0,0.0,0.0,0.6142050714655801,-0.5178279001596229,-0.23209737561293226,0.6170689673725278,3.5422189773701485,0.23682013051671,0.05656292255778621,-0.5085190660175515,0.4991809940889889,0.5985680023308885,-0.02804576539645892,0.6183964984596971,0.5789812294945549,0.4991809940889889
phi-voting.eth,-0.15127162955461587,-0.009940357852882704,1.7575651537811166,-0.9083226241859926,-0.4785513152134505,-0.6327258891907028,0.04535363313858993,0.9663874324373293,1.7575651537811166,3.059101534212971,0.3226221500862489,-0.4380086955074157,-0.12792346215805087,0.0,0.0,0.0,0.0,-2.8822214666919113,-0.745825429504979,-0.33618760124422753,0.8767415519108479,-0.03149801017366141,-0.3562860925152649,-0.46200916283436333,-0.7633133328821041,-0.9726118543899274,-1.0761508227664842,-0.8217391004965275,-0.7391589483060659,-0.23349488105246927,-0.9726118543899274
