space,log_n_unique_voters,mean_robust_participation_vp,std_robust_participation_vp,gini_voting_power,whale_ratio_top1pct,proposal_frequency_per_30d,repeat_voter_rate,z_rep_pct_for_votes,z_rep_pct_against_votes,z_rep_pct_abstain_votes,z_rep_choice_entropy,z_rep_pct_aligned_with_majority,cluster
devdao.eth,7.878912912297133,0.4176619965545822,0.3893007092572358,0.4389906726646563,0.5797777560567303,0.8969465648854962,0.6712121212121213,0.4877302825214133,-0.435073821387027,-0.0593502838251987,-0.431340567046922,0.4443430777230654,2
dfkvote.eth,7.9599745280805365,0.4687813479072813,0.2885324945154989,0.8379722496538388,0.4013630623375798,0.5061349693251533,0.3709395738735592,0.1123409103577187,0.1559608043085223,-0.203773738135553,-0.304591803150987,0.0489797474606433,2
dforcenet.eth,5.181783550292085,0.5245097168275957,0.3251942118738908,0.6382055105533138,0.4213630246825322,1.4789828749351324,0.7288135593220338,0.4281882916659504,-0.261600216898901,-0.189969333707803,-0.335811093448487,0.2598592725957863,2
diadao.eth,6.054439346269371,0.2535720809740404,0.3412940078626997,0.793030861004107,0.6237544945414447,1.6326530612244898,0.4823529411764706,0.2410509943471416,-0.193891603955213,0.0704959048821066,-0.230532802740188,0.08446600751929,2
digitalriyal.eth,6.068425588244111,0.3236572890025576,0.3076508445324608,0.0,1.0,67.10526315789474,0.679814385150812,0.3856877663006832,-0.19988937942952,-0.203773738135553,-0.499190527553381,0.2424082636224405,2
dinero.xyz,7.687080155783135,0.0994722427482132,0.333063234624564,0.7674594823470977,0.3447409751991393,2.290909090909091,0.4653510784763653,0.3813487658549131,-0.280589026650678,-0.0915217183325653,-0.350450283100869,0.3665890951637865,2
dodobird.eth,6.621405651764134,0.5125469860507866,0.3255204301213714,0.8653153124343983,0.5429200433268554,0.5607476635514018,0.4586666666666666,0.0588787424689388,0.2255592717963869,-0.203773738135553,-0.310268878988202,0.0302537741692312,2
dogamoni.eth,7.792348924113037,0.3145006322060244,0.3109401955418008,0.0,1.0,151.0344827586207,0.6637752994630318,0.3962653244032871,-0.24771274873311,-0.159865240015638,-0.401404315243153,0.2868547751841095,0
dogelondao.eth,6.113682179832232,0.4224998016340156,0.3894360618026505,0.7071531800631894,0.4522607159029808,0.336239103362391,0.4124168514412417,0.0074131449565689,0.0697608927705964,0.1720706579586337,-0.1394292230006,-0.0028206678674796,2
doodles.eth,8.324093761450404,0.4352910544579568,0.3647216159399402,0.4467574991409857,0.2456581189387818,1.9156626506024093,0.6047075952438729,0.1557073435780072,-0.149049495324102,-0.106564617687869,-0.194634323415995,0.2084074848154282,2
dopedao.eth,6.466144724237619,0.6646196789951152,0.2355795457925572,0.6438021479395403,0.2020198250939779,1.8915510718789408,0.5763239875389408,0.3325429726290658,-0.263218670716182,-0.0671005579128518,-0.260300642631473,0.2452801551820398,2
dunjia.eth,7.603897968521881,0.2826428902374898,0.3468608382988458,0.7700064374256275,0.3766179894711298,28.33333333333333,0.628927680798005,-0.0741499698560023,0.0446262976247791,0.2178114635631358,0.1146463337000361,-0.112139077478271,2
dydxgov.eth,8.449342524508063,0.303512310427713,0.3182239564745361,0.8607805900450478,0.8512990043501312,1.531631520532741,0.607792763862128,-0.0092529101824462,0.2382319630179581,-0.10151059331885,-0.2921727838761,-0.0106116693945232,2
echelonassembly.eth,6.86171134048073,0.850361056921628,0.1025719732587414,0.5873908639237653,0.1089617386405213,0.8181818181818182,0.6729559748427673,-0.033012362681588,0.2571280574863093,-0.0133191965162138,0.2053537369466468,-0.171574631341075,2
elfi.eth,6.762729506931879,0.4483789525143871,0.2620583994138461,0.8588399209392917,0.4520522815098775,1.06651376146789,0.7326388888888888,0.5570141172212313,-0.471068675876692,-0.0996499034696309,-0.541161448250725,0.4562677931106296,2
ens.eth,9.051696278536586,0.5359299246684521,0.2775681638751857,0.8773395465450997,0.4487001741487703,1.001727115716753,0.4808954524144397,0.0389983859316815,-0.0319933065926982,0.1009389827745518,-0.323077448325733,-0.138142141346794,2
equationdao.eth,5.926926025970411,0.4161478380889188,0.3139033402675492,0.7876928323669042,0.3259435492488327,1.818181818181818,0.4705882352941176,-0.289846477618749,0.6061004857243188,-0.0449377324430625,-0.198738321269211,-0.443898311835505,2
equilibriafi.eth,7.6783263565068856,0.6655868574227821,0.2763637534830708,0.884821310452195,0.4067370992356317,3.686974789915966,0.9351851851851852,-2.60347575970153,-0.531320507637747,-0.20296069226713,-0.661342460200191,0.5586617501037336,2
eth6888.eth,8.071843149609158,0.1447604715651484,0.3175525010904469,0.3695582387025733,0.5700686041451046,23.784172661870503,0.4659587757651467,-0.204916711965271,0.5027640508029644,-0.095342732647035,-0.263914935335247,-0.127868506427608,2
etherfi-dao.eth,8.63994165667529,0.5303602239595911,0.301715729434366,0.9677817202408018,0.8365691900365775,0.7831325301204819,0.4205590941259731,0.5296474524475652,-0.455242403320985,-0.0568247933214594,-0.613912816977782,0.4224960817405063,2
ethip.eth,9.955320701176145,0.284584390679758,0.3490568579131112,0.7449736574554667,0.5363037564034085,16.4167916041979,0.4750985139818639,0.3917723965925792,-0.273011132362525,-0.0902050477399008,-0.399965288708892,0.2659155744239604,2
ethlizards.eth,7.387090235656757,0.4906194536835529,0.2607371054820175,0.680308126045572,0.2535906156496061,0.9090909090909092,0.5941759603469641,-0.732781894602536,0.2628844737159446,0.2386393814448176,0.1384520020498126,0.0423298606868273,2
ethos-labs.eth,8.075271546297458,0.4604502055892397,0.3302808069872306,0.0,1.0,2.054794520547945,0.4609399315281668,0.2000242973805382,0.0025872993034149,-0.118936329673502,-0.349598770934474,0.0157260881772109,2
eulerdao.eth,6.687108607866515,0.3518595375017481,0.3337023737673776,0.8971223555277621,0.6763068238615276,1.639202081526453,0.8639200998751561,0.3028209270115012,-0.111885303015426,-0.173642178331959,0.0523494242602117,0.1380699724939732,2
evmaverick.eth,6.555356891810665,0.4697607608103423,0.2711063696093145,0.2300360850558468,0.1084371730704782,0.6346623270951993,0.7478632478632479,-0.615634186086725,0.0169781996992767,-0.0127806771265298,0.3639589293527986,0.2951023296035057,2
extradao.eth,6.52649485957079,0.3815442927829381,0.3299565896806994,0.8448436713111535,0.586858136289723,3.5085413929040734,0.6656891495601173,-0.535179478484852,-0.0186532383815418,0.528968017924013,0.2830755733172377,-0.196128082215525,2
fabien.eth,6.951772164398911,0.1509496316847671,0.3387921817728904,0.029726391082898,0.9094876638108044,5.0,0.5775862068965517,-0.656503991220695,0.1193700524069865,0.1384218779311941,0.1137938875362387,-0.217645962357661,2
fantohmdao.eth,6.923628628138427,0.1526611804315387,0.3555837117325127,0.7841986579445994,0.2966714820695759,1.864406779661017,0.4246305418719212,-0.0552630150568049,0.1239591181462578,0.0232062872554808,-0.185614284892776,-0.0600603777337378,2
fantomecosystem.eth,8.265392930852224,1.0,0.32482712418638654,0.9969878882094204,0.9868884285969716,30.0,0.0,0.6151546066822471,-0.498615395610975,-0.203773738135553,-0.661342460200191,0.5280158064412319,2
fei.eth,7.088408778675395,0.3752144588931727,0.2947172223822538,0.8867331710454578,0.4503538983671279,6.113207547169811,0.6399331662489557,0.2976422731251985,-0.183411345887454,-0.032474248683535,-0.250136380717168,0.2243819363057943,2
ffdao.eth,5.552959584921617,0.4551898223524243,0.2726794709637012,0.7331939584990286,0.3686512792948747,0.8324768756423434,0.3618677042801556,0.4846200837943711,-0.501309061167396,-0.203773738135553,-0.629414956786011,0.5305692235158361,2
figure1.eth,5.7745515455444085,0.0788846133918462,0.3017100839924537,0.1961741421890739,0.9820404608322796,66.31578947368422,0.5887850467289719,-0.0678164733995956,0.3715780250640531,-0.162860450713589,-0.0621188737286425,-0.0915510549373146,2
floki-inu.eth,8.35936910622267,0.4290501623822968,0.3292998111175212,0.8590963966079949,0.3747437270574479,0.4724409448818897,0.3544155539939095,0.3844347003516222,-0.260299701654292,-0.195100622558987,-0.555554981296621,0.2432969286246884,2
flygame.eth,9.099297073182859,0.2140672418507821,0.3279316984896713,0.369646052590184,0.5738393009591002,7.624309392265193,0.0721949038891372,-0.364720167257384,-0.10720561613039,1.6984947517482036,-0.583596036953198,-0.670002723420301,2
forgottengov.eth,7.2991214627108,0.3431400901603144,0.2686813087704,0.675048972156751,0.2200881097343735,0.8203991130820398,0.8552097428958051,-0.0661181477577969,-0.112276850165102,0.3896697495876175,0.3017198289335061,-0.0144670877987943,2
fortressdao.eth,7.146772179452637,0.477131915422432,0.3688494122473648,0.7384066155135247,0.2458996220137718,5.0,0.4704491725768321,0.0520994280549555,0.0242411757915862,0.2507338804218558,-0.14605007156207,-0.0532272426451475,2
frax.eth,7.198931240688173,0.5713277255046666,0.3467554788530789,0.8971948566841215,0.7549419736519201,8.276431718061675,0.5729244577412117,-1.40630713974838,-0.374501960454326,0.2864518946022455,-0.336381116744077,0.4075322973158337,2
freerossdao.eth,6.606650186198215,0.4036058072745806,0.3589688611937527,0.8597708214730768,0.5806774723883477,1.0465116279069768,0.3761840324763194,0.029396028618582,0.1927174637831021,-0.130660496677589,-0.30280456721384,-0.165013892338823,2
friendswithbenefits.eth,7.739794458408701,0.3356942279309896,0.3280276839812574,0.5742895255303649,0.2883432996793766,1.3972602739726028,0.6012189812799303,0.0815122496765826,-0.308471407782369,-0.0655613369559253,-0.362738262554021,0.3147322605039198,2
fuse.eth,6.877296071497429,0.2996475091338952,0.3744898718900962,0.7324094997785158,0.5558143720326177,3.834808259587021,0.5603715170278638,-0.0296317860195207,-0.025126990820945,-0.113185949299861,-0.22239481070019,-0.164695757927129,2
futera.eth,5.1298987149230735,0.5282655458687516,0.2719645016000118,0.474419160113838,0.4275059895939443,7.100954979536152,0.8392857142857143,-1.58459995186907,0.3403605243669558,1.2200723500044186,1.3479237750754325,-1.48172755977552,2
g-dao.eth,10.266984175821792,0.1511888086813279,0.3364592956897376,0.9749810578552582,0.8602300099139608,1.2030716723549486,0.5751929361051241,0.4349058471315587,-0.416910374050635,-0.117024585534009,-0.451105289457598,0.4092194457858721,2
gasdao.eth,6.75343791859778,0.3740076356257483,0.3021379128085902,0.8515634051809609,0.4101467791810212,6.0,0.4731308411214953,0.1709234640903691,-0.271929316378646,0.4942973766895147,-0.259180736850305,0.028889672380306,2
gauges.aurafinance.eth,6.297109319933935,0.7053898974703368,0.249676012975809,0.863971736779367,0.4327277619391022,2.142857142857143,0.7841328413284133,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694,2
gbc-nft.eth,6.731018100482083,0.558302659906938,0.2553641645130388,0.7286360572560199,0.3695283733984563,0.3575297941495124,0.3775388291517323,-0.536899109363789,0.7890192140061995,0.2550506399779212,-0.316476743834305,0.12266570818583,2
gearbox.eth,8.615770754777232,0.7095156890069708,0.1654283997002119,0.7862688643129664,0.3290396061546817,5.27428949107733,0.8916077578394055,0.4458630628610616,-0.343321616778538,-0.0684311693713082,-0.188140797388289,0.4045293086553382,2
gelato.eth,5.493061443340548,0.2885094040589034,0.4211734338693483,0.8046714143892189,0.4045367365274248,0.3973509933774835,0.2933884297520661,-0.904122598449311,1.432537829774715,-0.165911451197871,-0.301924686870781,-0.0610569608320608,2
genesisblocks.eth,6.2422232654551655,0.4780967631247856,0.2465929323362194,0.6101504229514698,0.2334949522387611,3.506493506493507,0.8421052631578947,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694,2
gitcoindao.eth,9.430760217368796,0.4626404278359775,0.2773445471979034,0.9876174167571669,0.8912667745789419,3.05055200464846,0.8888086642599278,0.1533544828125737,-0.15515512391124,0.1182826136990558,0.2493015368581722,0.0995263517425617,2
glmrapes.eth,5.986452005284438,0.4511278195488722,0.2736207663131116,0.4811806796102066,0.1837814719026924,6.57439446366782,0.8765743073047859,-0.647282946063419,0.2306533245857739,0.4381601762637449,1.077081106749466,-0.501514566550685,2
gm365.eth,9.135616825780247,0.1532674044448979,0.3174762095256607,0.0216419966454069,0.2377470110363511,68.0441640378549,0.5605129863131803,-0.0149278792973596,0.2652251351253045,-0.126989784889737,-0.384702886132449,-0.234832117320335,2
gmdao.eth,6.656726524178391,0.5837802793658279,0.2004930636998341,0.2804643773289137,0.1274586260296567,2.380952380952381,0.7657657657657657,0.2275048107702273,-0.112137112929433,0.0518191668471672,-0.033536111061135,0.1314773253259678,2
gmx.eth,11.370681946029382,0.3341444788775753,0.3438777199851036,0.9605117963462276,0.6942751834946493,1.0576923076923077,0.6445469218353701,0.0212355851087989,-0.080880816816245,0.4365805693895409,-0.0542001168590477,-0.086381899323242,2
gnars.eth,5.648974238161206,0.6851305596880931,0.1996070432868577,0.669704665288417,0.3235452489900406,4.243697478991597,0.7067137809187279,0.37208680864207,-0.270490901401367,-0.0127782302652617,-0.16563918249308,0.1870616816667255,2
gnosis.eth,8.74878098951311,0.3352926138807654,0.3652764241485227,0.7927037494915133,0.7465142640248774,3.2770448548812667,0.7500793398920977,0.2944505035149957,-0.204296158287221,0.0626493178984217,-0.0391205638651399,0.1460910884451154,2
goldfinch.eth,6.20050917404269,0.4981753888317037,0.3207506799912826,0.8281400905077029,0.5799773128960103,1.836734693877551,0.6260162601626016,-2.61392164168136,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694,2
golflinks.eth,7.781138509845015,0.4638269083251083,0.3117625975852167,0.464933467862801,0.1031832130665548,0.5887600356824264,0.6842105263157895,0.0898719906215352,-0.0070764306642931,0.1804359423310631,0.0506184442281317,-0.0138156784652361,2
goopsnapshot.eth,6.795705775173514,0.1522907736490763,0.3578235891804106,0.2236738228071733,0.8741845261069277,3.421256788207913,0.4725643896976483,0.1640906950977653,-0.147119059100611,0.1586214273399366,-0.306053631566547,0.0288525950815839,2
gotchivault.eth,6.373319789577012,0.559681740985595,0.2598281090439981,0.7982135169872275,0.3597432699567691,9.395348837209305,0.7726495726495727,-0.768327978635271,0.1412975116709667,0.2197571475133722,0.5778429276923833,-0.0751023036044363,2
governance.qredo.eth,6.003887067106539,0.5814554274406436,0.3289449717063641,0.7616596514912566,0.254066565937202,0.8803611738148984,0.6658415841584159,0.4656359450355993,-0.303968038004902,-0.203773738135553,-0.402392905805362,0.3435029647289072,2
gramdao.eth,2.70805020110221,0.8821288005241354,0.1852167210132799,0.8548360355604009,0.9790873999657196,0.2040816326530612,0.0714285714285714,-2.61392164168136,-0.228720352075753,-0.203773738135553,-0.661342460200191,-1.01862921804468,2
grayboys.eth,7.451241684987676,0.509288893283398,0.2796841721774846,0.6838850616616364,0.2617054532891421,6.456521739130435,0.7077280650784428,-0.211905083304997,0.4615770560613415,0.0128176558487176,0.4911413869916425,-0.305284058160626,2
gro.xyz,6.302618975744905,0.4245853061618571,0.3072571454352866,0.7924155628622943,0.4608378791901011,1.9714285714285715,0.6311926605504588,0.0804979750318689,-0.108031875643142,0.0265032759788782,-0.156724078960132,0.1577940276289331,2
guodanpi.eth,5.934894195619588,0.2091844023472413,0.3076985261616344,0.1200281005031482,0.8063341731950318,15.673876871880198,0.403183023872679,0.01928768725196,0.2340242496935518,-0.118709130612432,-0.257762544112112,0.1163322183225144,2
hakka.eth,6.26530121273771,0.3804470989346419,0.3137808247748679,0.8253698577556118,0.7155774064482108,0.5217391304347826,0.6438095238095238,-0.584593653975477,-0.380148514578681,0.9712243844953972,0.2331871637408016,0.2427571002444534,2
halloweenbearsdao.eth,7.438971592395862,0.4764327136898101,0.3278501826566974,0.5656534928697108,0.200020921897622,22.7027027027027,0.6794117647058824,-1.03653941822909,0.7417166961826178,0.3985905715714973,0.6462240391131601,-0.702831878731274,2
harmony-mainnet.eth,5.991464547107982,0.3246436128291096,0.4367637374380601,0.6047647085855826,0.4012102245885028,0.6132075471698113,0.4235588972431077,-0.745291522651394,-0.10626461660856,-0.0992871112005121,-0.360478525322443,0.0196920448138683,2
hashflowdao.eth,8.452761331256848,0.2193220394278133,0.3424476999995557,0.8843444128834347,0.605580313186053,0.8272058823529412,0.3351824194580755,-0.399925903615585,0.7088871570823724,0.0426955757832771,-0.310536584234829,-0.723888479914233,2
hectordao.eth,8.807172622916703,0.4517343871556902,0.279103397049747,0.7929212670921351,0.2581955669663608,3.6198347107438016,0.544529262086514,-0.502730783026253,0.0747880590642275,1.0396728533156063,0.2110665056697346,-0.394213856170006,2
hi.mochilittlesister.eth,2.772588722239781,0.4212454212454216,0.3388690863584354,0.0,1.0,2.7464788732394365,0.2666666666666666,0.0255951056195015,0.2688887926261926,-0.203773738135553,-0.353608210146599,-0.199527482814972,2
hop.eth,7.427738840532894,0.5784142203280203,0.2568263352510586,0.9574306997250334,0.6913727647649691,1.930379746835443,0.8953004164187983,-0.0879694847955219,-0.311761231979698,-0.0242113415223054,0.0263008707686353,0.2446095553112638,2
hubbleexchange.eth,6.985641817639208,0.7140500542018194,0.1693352856184687,0.3103145642444118,0.1072766379718331,1.423728813559322,0.825,0.3892256559114841,-0.277765648161844,-0.0453010303066939,-0.28556956934514,0.2492091860989876,2
hundredfinance.eth,6.576469569048224,0.3425809503755913,0.3440130516454101,0.8166531308352314,0.3008968054675968,0.92057761732852,0.4407252440725244,0.3008665397188259,-0.151874330011214,-0.068796164623949,-0.360909814783435,0.1401700103844128,2
huwacoin.eth,7.197435354096591,0.2081715914373809,0.3206480178518169,0.3147295629485381,0.6225475672093002,15.575379125780552,0.6067415730337079,-0.471037069336848,0.5544943382883039,0.3208369978127133,0.2550338403297932,-0.475150953478341,2
hypergptdao.eth,6.133398042996649,0.2085756275407978,0.3345075726888998,0.7544081873558661,0.4315860354759267,6.838235294117648,0.4673913043478261,-1.37754585789791,1.923611629020085,0.1536281555708603,0.0614830045116513,-0.452219379229965,2
ideamarket.eth,5.0238805208462765,0.2080163779312955,0.4405480443044015,0.5298463706375375,0.5994752281973525,0.6147540983606558,0.3774834437086092,-0.214065530344131,0.5013943720506475,-0.0520738467627221,-0.293201821703299,-0.362938352868014,2
ilv.eth,8.224431573221159,0.5433502730456626,0.2733317087545855,0.6951000997722627,0.2588014851538016,0.3472668810289389,0.3225201072386059,-2.49025793161183,-0.397630730998687,0.2340375449230284,-0.646504625981576,-2.01916065695791,2
ilvgov.eth,2.9444389791664403,0.8473684210526317,0.2049875963357139,0.0,1.0,1.476683937823834,1.0,0.1340683966044687,-0.051643224006142,-0.131054107667942,0.447462949388499,0.3709752821893792,2
index-coop.eth,7.973844375944687,0.2086307699191188,0.3458939861734831,0.6268314258479419,0.6326840961095517,21.173607355327203,0.3782294178436101,0.4981991121006567,-0.376586450535122,-0.174247361260454,-0.448645900623786,0.3980784447570334,2
infinex.eth,6.4425401664681985,0.0750465293423954,0.327933143623257,0.0438345536743478,0.9690816179565894,8.955223880597014,0.4657097288676236,0.4751475135561561,-0.330420632831535,-0.173342139694027,-0.569700407609769,0.3618008186837846,2
instadapp-gov.eth,4.912654885736052,0.4535520941871815,0.2822407452449674,0.7825580032766406,0.5531823265000173,0.3851640513552068,0.4592592592592592,-0.0052810050595866,-0.209319074612149,0.1656917074641629,-0.462504659744575,-0.0127359298783105,2
insuretoken.eth,3.8918202981106265,0.457161937546674,0.4017649594401274,0.2095154679562494,0.5773444650064261,0.8571428571428571,0.5416666666666666,0.248477737759249,-0.021265726712771,-0.203773738135553,-0.267990080046248,0.2536477233250067,2
iotex.eth,7.2868764117507,0.3706831437929986,0.3777577775917894,0.9138474689838706,0.4662230565939294,0.4481546572934974,0.3636986301369863,0.5543854207624245,-0.419504458334666,-0.203773738135553,-0.58714983440148,0.4530238618964792,2
itokenpocket.eth,6.7912214627261855,0.4012429792494661,0.387338081209148,0.7361788357245738,0.5907873499875301,0.3437301082113304,0.1001124859392575,-1.58549927356797,-0.272875199058396,1.4697600985623185,-0.499289352303877,-1.41921795267014,2
jadeprotocol.eth,9.28933637820268,0.3429903453111195,0.4172699143943613,0.7031436522601695,0.2897888825282358,0.5424954792043399,0.4052305701875981,0.4858372107883876,-0.357019968148485,-0.145910358635124,-0.55820336187355,0.3896951363755898,2
jbdao.eth,6.913737350659685,0.7125176830747586,0.2512820863942007,0.8121022140763369,0.2987036485883901,8.153241650294696,0.7343283582089553,0.2079002259168778,-0.0961131208448924,0.0180256670647815,0.0287200017605995,0.0502327841655758,2
joegovernance.eth,8.846640813100485,0.4658472897238103,0.2813100099260944,0.984905969052232,0.8781902069084926,4.385964912280701,0.7437410071942446,0.3968750544127872,-0.31807560764043,0.0203450869728054,-0.233845357863416,0.2586488924160556,2
jpeg鈥檇.eth,6.877296071497429,0.4211487870396682,0.3091724894132231,0.7214775695805973,0.4234595437327244,4.019138755980861,0.4014447884416924,0.1250630046949279,-0.304290748192219,0.0277761836464183,-0.397889170552725,-0.0141398570655128,2
kalmyapp.eth,6.38856140554563,0.4650841018590659,0.2235678362485595,0.8302101142282229,0.2758596201873279,6.509040333796941,0.6717171717171717,-2.58312632019254,-0.525147130438878,-0.190812654451863,-0.419883011008856,0.5505613063047515,2
kcc.eth,8.651024539049757,0.200134356426842,0.4210868451273465,0.8445085819563867,0.395889770623017,0.462085308056872,0.073665791776028,-0.510649023306005,-0.29686701314174,-0.0074739986452848,-0.632708874396139,-0.044820535217036,2
keephopeif.eth,4.59511985013459,0.1417722736162276,0.3576380324216981,0.1023034097691073,0.7692867869439343,85.45454545454545,0.6836734693877551,-0.858583444561656,1.4199358696222135,-0.203773738135553,0.4131622083155652,-0.0649184904336581,2
klimadao.eth,9.028218795184895,0.3466975110044885,0.310906958709695,0.9184876768830214,0.5498554406950307,1.9335347432024168,0.6186705063594913,0.2061729805297302,-0.319221179403274,-0.0021951499732365,-0.35620342007412,0.2692093322919666,2
koba777.eth,7.20934025660291,0.3777068342285731,0.3579879967549412,0.0,1.0,10.78125,0.5262768319763138,0.3270381247746536,-0.126098586110442,-0.198234989079212,-0.448335233931784,0.1913889828091279,2
kogecoin.eth,6.699500340161678,0.3216170403507449,0.3200644520220039,0.746867768515968,0.4076435897268958,5.283018867924529,0.6103575832305795,-0.398657286264671,0.4470988798814633,0.1104396363887232,0.2890896339401211,-0.368402080697677,2
kopio.eth,9.128045129249353,0.1926019240643207,0.3434995475238155,0.7453389541170254,0.571761696853758,144.0,0.0589640569008578,0.5951373075183974,-0.483966483255548,-0.184335570801717,-0.637852901635673,0.5033065136344953,0
krausehouse.eth,6.423246963533519,0.266711410276534,0.3180163659974572,0.7237328525634026,0.4481213913068302,4.338335607094134,0.791869918699187,-0.426675948960194,-0.208319445298452,0.1691924701716686,-0.0425288669684541,0.0879438544672102,2
kudasaijp.eth,6.6293632534374485,0.8319676997981237,0.1679592799044439,0.19338661653963,0.1026313490623014,0.6293706293706294,0.7724867724867724,-0.516702496678093,0.0918402109620542,1.2383230657332065,1.1742122147378249,-0.361421520125142,2
kuiclub.eth,7.510977752014095,0.7396850923315552,0.2088052318170597,0.4564353654809344,0.1147974877919911,2.330097087378641,0.5829228243021346,-0.84867341106587,0.8003824192613942,-0.203773738135553,-0.0591608823340988,-0.703348344338913,2
kuiqian.eth,8.558910784768106,0.4318180933565169,0.3681594512599065,0.3359851883309295,0.0882581137582692,5.204081632653061,0.2912509593246354,0.189410403724165,0.0556296946623581,-0.203773738135553,-0.395902599150453,0.0026280597531868,2
kuwaoracle.eth,8.635687085464026,0.2072312992248836,0.3483448639107336,0.0104465257613162,0.7620320590869273,19.31623931623932,0.4523809523809524,-0.495591878878716,0.8997414911521863,-0.14752882887489,-0.167060121095611,-0.342090741240381,2
kwenta.eth,6.498282149476434,0.0802075418785619,0.3372641856533435,0.0443484145485194,0.9683927987316118,3.653136531365314,0.3755656108597285,-2.11520654630064,-0.0436961243117291,0.99928461898613,-0.445521136606103,-2.3174741586309,2
landshare.eth,6.124683390894205,0.2701718241877046,0.3255451181485875,0.6860244729700664,0.3735812986040971,1.160655737704918,0.5219298245614035,-0.130381892934458,0.0406166109535474,-0.203773738135553,-0.219627729441855,-0.035340064456276,2
latticegov.eth,6.315358001522335,0.7506974274379081,0.206097899177721,0.7920085334657724,0.3800547534432665,0.7283236994219654,0.7228260869565217,-0.717650504919164,0.4004845824344732,0.866655623297715,0.8920410103250991,-0.143718476045375,2
layer2dao.org,7.9561263512135,0.255018170839235,0.4160784921857745,0.5999206390764016,0.4466142060413988,0.6788793103448276,0.5880084151472651,-0.0459881700334817,0.0621878505723696,-0.0517115125523773,-0.108312060641403,0.1750749673968631,2
lens.qiaodong.eth,6.410174881966167,0.2130103906946456,0.3153124129225952,0.4448527151242598,0.5440118392836815,7.939110070257612,0.4464579901153213,-0.26452590431572,0.5454096821228657,-0.0196014992469069,-0.123388077283726,-0.448049840761054,2
leukosedu.eth,5.8944028342648505,0.1206893237162349,0.3697184454952868,0.3047241114305232,0.7123258496898505,9.666666666666666,0.8011049723756906,-2.41811270622311,-0.141394564116916,0.1721677588115078,-0.107574608584182,-2.54561763353785,2
level-finance.eth,6.976348070447749,0.4327151187744967,0.3233227490780033,0.902143359617025,0.4796348685324018,1.926605504587156,0.514018691588785,0.1658661922497658,-0.12728863663503,-0.10296924617288,-0.324579367390911,0.0905131441986427,2
lgcryptounicorns.eth,8.032035314398824,0.3227950158644407,0.3248235219556857,0.9295861622933378,0.6871960560576063,1.9533527696793005,0.812804679883003,0.0843118498827926,-0.0935687004800457,-0.200161709563875,-0.110181596665745,0.103363090036562,2
liberofinancial.eth,7.744569809354496,0.1665413322599334,0.4250484752260644,0.794878120438138,0.2994504085211221,0.4603580562659846,0.3812824956672443,-1.67822033134088,0.7395440600978007,2.5922094073372595,0.038091774596754,-1.26549029885513,2
lido-snapshot.eth,8.81358720447004,0.4610886485025072,0.3930563652207219,0.8440626712185377,0.5479383347052914,6.440397350993377,0.8304580606781677,0.3370462290596948,-0.188491767846975,-0.107185774471729,-0.0964742789584179,0.2088317902217738,2
lifedog.eth,3.970291913552122,0.3993431911846982,0.3708552164391772,0.4292127698804049,0.3560956900482918,30.0,0.5576923076923077,0.6402770878676486,-0.531320507637747,-0.203773738135553,-0.661342460200191,0.5590180930008694,2
linkstar.eth,4.8283137373023015,0.6403026251169086,0.2874884651510895,0.7919353101792741,0.4783068797067174,0.3792134831460674,0.5403225806451613,-0.993601857593418,1.3596864322411986,0.1546050213705531,0.3067458181148151,-0.842474023416943,2
liquiddriver.eth,7.1098794630722715,0.5726015773245694,0.2993730337526191,0.862226780842601,0.3969906872492788,1.0684931506849316,0.3949304987735078,0.2206147433106829,-0.0205313466176013,-0.130477345267667,-0.388618232603977,0.0758858525739211,2
listavote.eth,5.68697535633982,0.2164652826538107,0.3408203494280656,0.8356819878877854,0.4954181694171485,1.52317880794702,0.4319727891156462,0.2720316910048138,-0.0519288874843747,-0.203773738135553,-0.408335876784392,0.1045864931299523,2
livelabs.eth,7.19668657083435,0.2626109292706928,0.345541953205393,0.514630901751551,0.3475652449008934,4.352574102964119,0.3575712143928036,0.2565504085661492,-0.0461478007403599,-0.181595093308325,-0.506595028094868,0.1308883377286918,2
loopringdao.eth,8.12415060330663,0.2517196960719531,0.3884658877776742,0.7924288542957719,0.3066817982476787,1.3725490196078431,0.2202133965619442,-1.16030790996926,-0.413498875791836,0.3123820847679435,-0.474744141040163,-1.47109151023435,2
loot-dao.eth,7.126087273299125,0.368682932677897,0.3447310279593384,0.6518120443254412,0.3048651206193212,1.4617169373549883,0.5760257441673371,-0.241217679229014,0.3550180203967057,-0.0329205518737765,0.0908670358048687,-0.243698193695821,2
lyra.eth,6.876264611890766,0.1550500607735474,0.335688048889297,0.3106584405064139,0.8194252959266751,2.565172054223149,0.4896694214876033,-1.86460661777542,-0.244389404468043,0.2838261750534637,-0.505663167962204,-0.930201552835278,2
magicappstore.eth,13.387499182218562,0.3617870938198852,0.3748607680021887,0.0169408383719294,0.993532356787228,10.64835164835165,0.9702456110205078,0.0831498108933946,0.1926382940214482,-0.202757348738042,0.4350826261452458,-0.128277716160545,2
